float_id,date,latitude,longitude,depth,pressure,temperature,salinity,basin
6990528,2023-05-04T14:58:00,41.094,5.7601,169.3,173.5,13.67,38.536,Western Mediterranean
6903259,2023-05-04T15:59:30,39.2459,19.4829,83.6,85.7,15.18,39.025,Western Mediterranean
6903263,2023-05-04T16:04:30,41.2867,17.2791,126.1,129.3,14.687,38.986,Adriatic
6902987,2023-05-04T18:45:30,37.028,-0.6535,73.8,75.6,14.246,38.18,Western Mediterranean
6902987,2023-05-04T18:45:30,37.028,-0.6535,176.6,181.0,13.656,38.453,Western Mediterranean
6990528,2023-05-04T19:59:00,41.0982,5.801,,62.5,14.33,38.24,Western Mediterranean
6990528,2023-05-04T19:59:00,41.0982,5.801,,102.5,13.981,38.386,Western Mediterranean
6990528,2023-05-04T19:59:00,41.0982,5.801,131.3,134.6,13.474,,Western Mediterranean
6903090,2023-05-04T20:03:20,41.1903,5.9597,180.8,185.3,13.612,38.569,Western Mediterranean
6903090,2023-05-04T20:03:20,41.1903,5.9597,243.8,249.9,13.607,38.589,Western Mediterranean
6903090,2023-05-04T20:03:20,41.1903,5.9597,206.0,211.2,13.613,38.576,Western Mediterranean
1902605,2023-05-04T20:05:00,40.7526,4.8279,,24.9,16.402,38.035,Western Mediterranean
6990528,2023-05-05T01:44:00,41.1041,5.8518,,9.5,16.282,38.32,Western Mediterranean
6904239,2023-05-05T02:54:40,42.8424,7.9172,162.3,166.4,13.844,38.614,Ligurian
6901282,2023-05-05T04:35:30,37.4758,-0.5588,29.2,29.9,17.1,37.679,Western Mediterranean
6901282,2023-05-05T04:35:30,37.4758,-0.5588,,333.6,,38.56,Western Mediterranean
3902500,2023-05-05T05:32:00,40.8404,4.9482,386.9,396.6,13.482,38.549,Western Mediterranean
6903133,2023-05-05T05:53:30,41.9082,4.3541,307.1,314.8,,38.609,Western Mediterranean
6903133,2023-05-05T05:53:30,41.9082,4.3541,390.2,400.0,13.522,38.597,Western Mediterranean
6903090,2023-05-05T08:03:20,41.1974,6.0215,,113.7,13.596,38.433,Western Mediterranean
2903795,2023-05-05T10:02:30,40.6787,3.6479,10.9,11.2,17.346,38.138,Western Mediterranean
3902519,2023-05-05T12:06:00,46.9074,-4.3246,49.2,50.4,12.364,35.542,Western Mediterranean
6990528,2023-05-05T15:03:00,41.1249,5.9513,215.1,220.5,13.653,38.561,Western Mediterranean
2903795,2023-05-05T16:00:30,40.672,3.625,204.6,209.7,13.56,38.434,Western Mediterranean
3902500,2023-05-05T17:59:20,40.875,5.0178,331.4,339.7,13.526,38.551,Western Mediterranean
6990528,2023-05-05T19:57:00,41.1359,5.9962,170.1,174.4,13.588,38.509,Western Mediterranean
6990528,2023-05-05T21:15:00,41.138,6.0018,189.8,194.5,13.578,38.518,Western Mediterranean
3902500,2023-05-05T23:57:30,40.8778,5.0389,,151.9,13.592,38.382,Western Mediterranean
6903090,2023-05-06T01:57:20,41.2001,6.0869,272.7,279.5,13.61,,Western Mediterranean
6903068,2023-05-06T03:00:30,42.1316,6.4002,481.3,493.3,13.609,38.621,Western Mediterranean
6903068,2023-05-06T03:00:30,42.1316,6.4002,124.1,127.2,,38.517,Western Mediterranean
2903795,2023-05-06T04:00:30,40.661,3.5667,75.1,77.0,13.836,38.347,Western Mediterranean
2903795,2023-05-06T04:00:30,40.661,3.5667,124.3,127.4,13.552,38.418,Western Mediterranean
3902500,2023-05-06T05:55:20,40.8766,5.0674,257.5,263.9,13.524,38.544,Western Mediterranean
6990528,2023-05-06T07:55:00,41.1609,6.0733,,159.5,13.522,38.468,Western Mediterranean
6903247,2023-05-06T09:35:00,34.531,18.5671,3.3,3.4,18.146,38.142,Western Mediterranean
1902605,2023-05-06T13:53:00,41.0135,5.0299,,297.0,13.632,38.569,Western Mediterranean
6903245,2023-05-06T14:11:30,36.655,31.294,13.2,13.5,,36.51,Eastern Mediterranean
6903132,2023-05-06T17:56:30,40.9756,5.7339,342.1,350.7,13.614,38.601,Western Mediterranean
6990528,2023-05-06T19:51:00,41.1792,6.1471,144.9,148.5,13.553,38.469,Western Mediterranean
6990528,2023-05-06T21:10:00,41.182,6.152,125.3,128.4,13.618,38.439,Western Mediterranean
2903795,2023-05-06T22:07:30,40.6233,3.4677,258.8,265.3,13.615,38.58,Western Mediterranean
3902500,2023-05-07T00:02:30,40.8509,5.1245,225.9,231.5,13.531,38.492,Western Mediterranean
6902848,2023-05-07T03:06:30,41.9411,16.8768,160.9,164.9,14.833,,Adriatic
6902848,2023-05-07T03:06:30,41.9411,16.8768,34.9,35.8,15.172,38.981,Adriatic
3902500,2023-05-07T06:02:20,40.8418,5.1361,292.0,299.3,13.563,38.563,Western Mediterranean
6901278,2023-05-07T06:31:20,41.0042,7.0874,322.8,330.9,,38.636,Western Mediterranean
6903133,2023-05-07T11:54:30,41.8579,4.4546,294.0,301.3,13.599,38.62,Western Mediterranean
3902500,2023-05-07T11:59:30,40.8233,5.1235,84.9,87.0,14.308,38.171,Western Mediterranean
6903866,2023-05-07T12:05:30,42.6753,31.451,60.3,61.8,8.792,,Eastern Mediterranean
6903819,2023-05-07T13:45:20,40.0102,10.8037,75.8,77.7,14.632,38.24,Tyrrhenian
6903090,2023-05-07T14:06:20,41.2056,6.2189,370.0,379.2,13.591,38.603,Western Mediterranean
6990528,2023-05-07T15:01:00,41.1961,6.2485,67.7,69.4,13.899,38.297,Western Mediterranean
6990528,2023-05-07T15:01:00,41.1961,6.2485,150.7,154.5,13.625,38.517,Western Mediterranean
3902500,2023-05-07T17:56:20,40.8257,5.1046,116.9,119.8,,38.212,Western Mediterranean
6903788,2023-05-07T19:39:20,36.2246,19.9495,317.2,325.1,15.235,39.109,Western Mediterranean
6990528,2023-05-07T19:53:00,41.2058,6.2742,37.6,38.5,,38.332,Western Mediterranean
6903090,2023-05-07T20:01:20,41.2065,6.2405,286.3,293.5,13.655,38.611,Western Mediterranean
6903090,2023-05-07T20:01:20,41.2065,6.2405,,31.5,15.762,38.259,Western Mediterranean
6903132,2023-05-07T20:55:30,41.0244,5.8777,15.5,15.9,17.018,38.104,Western Mediterranean
6904065,2023-05-07T21:54:30,36.6889,-1.2577,374.0,383.3,13.794,,Western Mediterranean
6904065,2023-05-07T21:54:30,36.6889,-1.2577,,26.8,18.13,37.505,Western Mediterranean
2903795,2023-05-07T21:57:30,40.5923,3.3199,127.8,131.0,13.422,38.377,Western Mediterranean
6901281,2023-05-07T22:56:30,37.4738,-0.5744,118.0,121.0,,38.244,Western Mediterranean
6990528,2023-05-08T01:49:00,41.2032,6.3167,238.5,244.5,,38.589,Western Mediterranean
6990528,2023-05-08T03:08:00,41.2032,6.3167,251.2,257.5,13.629,38.588,Western Mediterranean
6990528,2023-05-08T03:08:00,41.2032,6.3167,314.8,322.7,13.632,38.606,Western Mediterranean
5906990,2023-05-08T04:59:00,41.3586,5.2648,295.2,302.6,13.715,38.637,Western Mediterranean
5906990,2023-05-08T04:59:00,41.3586,5.2648,,127.5,13.673,38.547,Western Mediterranean
3902500,2023-05-08T06:02:20,40.8354,5.0795,38.1,39.1,15.025,38.127,Western Mediterranean
3902500,2023-05-08T06:02:20,40.8354,5.0795,360.2,369.2,13.5,38.56,Western Mediterranean
5906990,2023-05-08T06:23:00,41.3586,5.2648,37.6,38.5,14.624,38.407,Western Mediterranean
5906990,2023-05-08T06:23:00,41.3586,5.2648,5.9,6.0,16.734,38.324,Western Mediterranean
6903090,2023-05-08T07:51:20,41.2083,6.2837,136.4,139.8,13.578,38.481,Western Mediterranean
2903795,2023-05-08T10:05:30,40.6025,3.2762,395.4,405.3,13.636,,Western Mediterranean
6903782,2023-05-08T10:24:30,42.1333,33.7129,44.3,45.4,,18.625,Eastern Mediterranean
6903825,2023-05-08T11:45:00,41.2108,18.5234,86.8,89.0,14.671,38.98,Adriatic
3902519,2023-05-08T12:05:00,46.9259,-4.3068,124.2,127.3,12.183,35.515,Western Mediterranean
6903016,2023-05-08T12:56:30,38.4314,6.557,190.2,195.0,13.95,38.525,Western Mediterranean
6903133,2023-05-08T14:55:30,41.8258,4.2925,34.0,34.9,16.129,38.358,Western Mediterranean
5906990,2023-05-08T17:55:00,41.3366,5.2752,1.2,1.2,16.919,,Western Mediterranean
3902500,2023-05-08T18:00:20,40.8689,5.0616,276.8,283.7,13.536,38.556,Western Mediterranean
3902467,2023-05-08T18:01:30,40.1716,3.2542,403.6,413.7,13.689,38.607,Western Mediterranean
6990528,2023-05-08T19:50:00,41.1837,6.3753,159.6,163.6,13.57,38.493,Western Mediterranean
6903090,2023-05-08T20:00:20,41.2101,6.3281,420.9,431.4,13.565,38.599,Western Mediterranean
1902605,2023-05-08T20:01:00,40.7791,5.364,,193.0,13.611,,Western Mediterranean
5906990,2023-05-08T22:55:00,41.3256,5.2852,216.2,221.6,13.703,38.623,Western Mediterranean
6903132,2023-05-08T23:55:30,41.0818,6.0257,395.3,405.2,13.598,38.609,Western Mediterranean
5906990,2023-05-09T00:10:00,41.3244,5.2846,30.7,31.5,15.619,38.37,Western Mediterranean
5906990,2023-05-09T00:10:00,41.3244,5.2846,324.5,332.6,,38.646,Western Mediterranean
6990528,2023-05-09T01:52:00,41.1832,6.4075,111.7,114.5,13.509,38.382,Western Mediterranean
6990528,2023-05-09T01:52:00,41.1832,6.4075,9.6,9.8,17.535,38.255,Western Mediterranean
6901280,2023-05-09T03:45:30,37.184,4.4074,36.1,37.0,16.567,36.906,Western Mediterranean
6901280,2023-05-09T03:45:30,37.184,4.4074,352.3,361.1,13.757,38.618,Western Mediterranean
5906990,2023-05-09T04:57:00,41.3169,5.2901,,203.5,13.712,38.611,Western Mediterranean
5906990,2023-05-09T04:57:00,41.3169,5.2901,,185.5,13.694,38.592,Western Mediterranean
5906990,2023-05-09T05:59:00,41.3169,5.2901,363.4,372.5,,38.624,Western Mediterranean
5906990,2023-05-09T10:57:00,41.3066,5.3041,46.3,47.5,14.278,38.377,Western Mediterranean
6903820,2023-05-09T11:48:20,39.8355,13.0859,298.0,305.5,,38.823,Tyrrhenian
6990528,2023-05-09T13:49:00,41.1833,6.4561,,185.5,,38.542,Western Mediterranean
5906990,2023-05-09T16:52:00,41.2946,5.3126,300.0,307.5,13.719,38.647,Western Mediterranean
5906990,2023-05-09T17:55:00,41.2946,5.3126,129.3,132.5,13.686,38.529,Western Mediterranean
6990528,2023-05-09T19:49:00,41.1801,6.4821,225.0,230.6,13.622,38.572,Western Mediterranean
6990528,2023-05-09T19:49:00,41.1801,6.4821,132.2,135.5,13.5,38.426,Western Mediterranean
5906990,2023-05-10T00:12:00,41.2781,5.3222,28.8,29.5,16.05,38.376,Western Mediterranean
6903090,2023-05-10T02:01:20,41.2147,6.4387,336.8,345.2,13.621,38.609,Western Mediterranean
5906990,2023-05-10T04:53:00,41.2595,5.3343,154.7,158.6,13.689,38.591,Western Mediterranean
5906990,2023-05-10T05:56:00,41.2595,5.3343,141.9,145.4,13.68,38.571,Western Mediterranean
3902500,2023-05-10T06:06:20,40.817,5.2283,313.7,321.5,13.538,38.55,Western Mediterranean
6903015,2023-05-10T06:42:30,35.0772,30.1044,119.1,122.1,15.738,39.114,Eastern Mediterranean
6903015,2023-05-10T06:42:30,35.0772,30.1044,263.2,269.8,14.774,38.999,Eastern Mediterranean
6903015,2023-05-10T06:42:30,35.0772,30.1044,193.2,198.0,15.061,39.037,Eastern Mediterranean
6903019,2023-05-10T07:09:30,41.0077,2.5593,128.0,131.2,13.549,38.547,Western Mediterranean
6903019,2023-05-10T07:09:30,41.0077,2.5593,75.8,77.7,13.652,38.48,Western Mediterranean
1902605,2023-05-10T08:04:00,40.6607,5.179,40.0,41.0,16.049,38.057,Western Mediterranean
6903061,2023-05-10T09:45:30,42.7255,8.3421,316.7,324.6,,38.641,Ligurian
6903061,2023-05-10T09:45:30,42.7255,8.3421,359.9,368.9,13.752,38.646,Ligurian
3902519,2023-05-10T12:05:00,46.9318,-4.3079,,50.6,12.204,35.519,Western Mediterranean
4903632,2023-05-10T12:46:40,41.9296,6.662,120.8,123.8,13.668,38.456,Western Mediterranean
6903821,2023-05-10T20:55:20,37.1274,16.8494,424.6,435.2,14.372,38.907,Western Mediterranean
6903133,2023-05-10T20:56:30,41.8538,4.4492,454.5,465.9,13.494,38.596,Western Mediterranean
6903133,2023-05-10T20:56:30,41.8538,4.4492,383.6,393.2,13.507,38.598,Western Mediterranean
2903795,2023-05-10T22:02:30,40.806,3.2294,102.9,105.5,13.608,38.365,Western Mediterranean
6901283,2023-05-10T22:29:30,38.8167,1.8999,272.9,279.7,13.711,38.574,Western Mediterranean
6901283,2023-05-10T22:29:30,38.8167,1.8999,235.2,241.1,13.703,38.536,Western Mediterranean
3902500,2023-05-11T00:04:30,40.7634,5.1646,61.6,63.1,14.779,38.152,Western Mediterranean
6901284,2023-05-11T01:35:30,36.094,-4.8637,485.8,497.9,13.364,38.56,Western Mediterranean
6901284,2023-05-11T01:35:30,36.094,-4.8637,217.9,223.3,13.589,38.525,Western Mediterranean
1902605,2023-05-11T01:57:00,40.6705,5.0611,30.2,31.0,17.261,38.028,Western Mediterranean
6902937,2023-05-11T02:19:30,37.1147,5.8538,359.2,368.2,13.866,38.663,Western Mediterranean
6903068,2023-05-11T03:09:30,42.0277,6.0917,82.4,84.5,13.71,38.437,Western Mediterranean
6903068,2023-05-11T03:09:30,42.0277,6.0917,265.7,272.3,,38.623,Western Mediterranean
2903795,2023-05-11T04:00:30,40.8252,3.2424,90.9,93.2,13.765,,Western Mediterranean
6903017,2023-05-11T06:52:30,34.9065,20.9659,345.9,354.5,,39.051,Eastern Mediterranean
6903017,2023-05-11T06:52:30,34.9065,20.9659,27.0,27.7,18.01,39.203,Eastern Mediterranean
3902500,2023-05-11T11:59:30,40.7673,5.098,288.3,295.5,13.573,38.513,Western Mediterranean
6990528,2023-05-11T13:50:00,41.1074,6.6556,103.8,106.4,13.854,38.394,Western Mediterranean
1902605,2023-05-11T13:57:00,40.6981,4.9937,43.9,45.0,16.974,38.03,Western Mediterranean
5906990,2023-05-11T16:51:00,41.1166,5.4281,,257.3,13.704,38.627,Western Mediterranean
5906990,2023-05-11T16:51:00,41.1166,5.4281,238.5,244.5,13.701,38.622,Western Mediterranean
5906990,2023-05-11T17:51:00,41.1166,5.4281,109.9,112.6,13.697,38.461,Western Mediterranean
3902500,2023-05-11T18:05:20,40.7909,5.0875,94.7,97.1,14.243,38.251,Western Mediterranean
6990528,2023-05-11T19:53:00,41.1025,6.6884,,109.4,13.799,38.416,Western Mediterranean
3902005,2023-05-11T21:52:00,42.4892,30.4247,25.4,26.0,9.91,18.931,Eastern Mediterranean
6903133,2023-05-11T23:49:30,41.7269,4.4062,360.0,369.0,13.549,38.61,Western Mediterranean
3901890,2023-05-12T00:49:30,32.5321,16.1254,53.6,54.9,18.0,1.384,Western Mediterranean
3901890,2023-05-12T00:49:30,32.5321,16.1254,17.7,18.1,19.214,1.401,Western Mediterranean
3901890,2023-05-12T00:49:30,32.5321,16.1254,300.6,308.1,15.306,1.384,Western Mediterranean
6990528,2023-05-12T01:57:00,41.0895,6.7194,183.9,188.5,13.475,38.452,Western Mediterranean
1902605,2023-05-12T01:59:00,40.7373,4.9535,192.2,197.0,13.534,38.415,Western Mediterranean
5906990,2023-05-12T05:53:00,41.0563,5.4716,238.5,244.5,13.693,38.612,Western Mediterranean
6903077,2023-05-12T06:47:20,44.4628,-3.6772,479.2,491.2,10.978,35.724,Western Mediterranean
6903077,2023-05-12T06:47:20,44.4628,-3.6772,139.5,143.0,12.412,,Western Mediterranean
1902605,2023-05-12T07:53:00,40.7726,4.9297,38.0,39.0,16.943,,Western Mediterranean
6903090,2023-05-12T08:01:20,41.15,6.6474,391.7,401.5,,,Western Mediterranean
6990528,2023-05-12T13:50:00,41.083,6.7647,239.5,245.5,13.642,38.57,Western Mediterranean
2903795,2023-05-12T16:06:30,40.8999,3.3012,319.3,327.3,13.65,38.606,Western Mediterranean
3902500,2023-05-12T17:57:20,40.8503,5.1373,373.9,383.2,13.5,38.565,Western Mediterranean
6903090,2023-05-12T20:01:20,41.1352,6.6951,208.2,213.4,,38.546,Western Mediterranean
6903090,2023-05-12T20:01:20,41.1352,6.6951,393.5,403.3,,38.604,Western Mediterranean
1902605,2023-05-13T02:27:00,40.8452,4.9246,180.6,185.1,13.569,38.397,Western Mediterranean
6903133,2023-05-13T02:54:30,41.749,4.2076,,208.8,13.669,38.584,Western Mediterranean
6903133,2023-05-13T02:54:30,41.749,4.2076,202.7,207.8,13.669,,Western Mediterranean
2903795,2023-05-13T03:57:30,40.917,3.3418,192.8,197.6,13.473,38.482,Western Mediterranean
5906990,2023-05-13T04:52:00,40.9276,5.5591,9.6,9.8,16.527,,Western Mediterranean
1902605,2023-05-13T07:59:00,40.8652,4.9352,221.4,226.9,13.653,38.493,Western Mediterranean
2903795,2023-05-13T10:03:30,40.9279,3.3778,152.1,155.9,13.451,38.423,Western Mediterranean
5906990,2023-05-13T10:52:00,40.8964,5.5787,9.6,9.8,16.489,38.355,Western Mediterranean
3902500,2023-05-13T12:00:30,40.7972,5.2566,153.7,157.5,13.591,38.385,Western Mediterranean
6990528,2023-05-13T19:53:00,41.0567,6.8422,,8.2,16.986,38.241,Western Mediterranean
6990528,2023-05-13T19:53:00,41.0567,6.8422,,144.5,13.617,38.381,Western Mediterranean
6903090,2023-05-13T20:06:20,41.1476,6.7375,104.7,107.3,13.895,38.398,Western Mediterranean
2903795,2023-05-13T22:00:30,40.9487,3.4514,,405.5,13.593,38.61,Western Mediterranean
3902500,2023-05-14T05:56:20,40.6858,5.2344,75.6,77.5,14.72,38.219,Western Mediterranean
5906990,2023-05-14T10:55:00,40.7822,5.6404,191.7,196.5,13.695,38.585,Western Mediterranean
5906990,2023-05-14T10:55:00,40.7822,5.6404,215.1,220.5,13.694,38.597,Western Mediterranean
3902500,2023-05-14T11:57:30,40.6694,5.1925,89.4,91.6,14.486,38.247,Western Mediterranean
1902605,2023-05-14T14:18:00,40.9242,5.0306,80.9,82.9,14.335,38.265,Western Mediterranean
6903064,2023-05-14T15:05:30,40.4259,3.0503,267.3,274.0,13.61,,Western Mediterranean
2903795,2023-05-14T16:00:30,40.9722,3.6017,329.5,337.7,13.617,38.606,Western Mediterranean
5906990,2023-05-14T16:57:00,40.762,5.6586,8.0,8.2,16.949,38.378,Western Mediterranean
6903239,2023-05-14T19:52:00,38.322,6.8734,298.0,305.4,13.855,16.063,Western Mediterranean
6990528,2023-05-14T19:52:00,41.0534,6.9077,12.2,12.5,17.526,38.036,Western Mediterranean
1902605,2023-05-14T19:59:00,40.926,5.0572,131.7,135.0,13.794,38.316,Western Mediterranean
6903259,2023-05-14T20:10:30,38.9921,19.406,239.2,245.2,14.828,39.016,Western Mediterranean
6903090,2023-05-15T02:01:20,41.1371,6.8025,104.8,107.4,13.687,38.346,Western Mediterranean
2903795,2023-05-15T04:05:30,40.9674,3.6943,75.3,77.2,,38.231,Western Mediterranean
5906990,2023-05-15T04:53:00,40.7218,5.6962,38.5,39.5,,38.344,Western Mediterranean
5906990,2023-05-15T10:57:00,40.7061,5.7139,215.2,220.6,13.676,,Western Mediterranean
5906990,2023-05-15T10:57:00,40.7061,5.7139,55.1,56.5,15.233,38.346,Western Mediterranean
5906990,2023-05-15T10:57:00,40.7061,5.7139,220.1,225.6,13.675,38.601,Western Mediterranean
6903828,2023-05-15T11:27:00,35.634,21.4959,18.6,19.1,18.062,39.163,Eastern Mediterranean
6901282,2023-05-15T11:55:30,37.5219,-0.2267,331.9,340.2,13.756,38.539,Western Mediterranean
6903015,2023-05-15T11:57:30,35.0928,29.9542,145.7,149.3,,,Eastern Mediterranean
6903015,2023-05-15T11:57:30,35.0928,29.9542,331.6,339.9,14.419,38.925,Eastern Mediterranean
6903019,2023-05-15T12:02:30,41.0022,2.4077,450.3,461.6,,38.593,Western Mediterranean
6990528,2023-05-15T13:51:00,41.0557,6.9361,251.2,257.5,13.656,38.565,Western Mediterranean
3902500,2023-05-15T17:57:20,40.6796,5.1087,,199.8,13.589,38.407,Western Mediterranean
3902500,2023-05-15T17:57:20,40.6796,5.1087,161.5,165.5,13.677,38.35,Western Mediterranean
6903090,2023-05-15T20:06:20,41.1351,6.8309,257.4,263.8,13.613,38.56,Western Mediterranean
7901065,2023-05-15T23:56:00,43.6711,30.4975,,4.5,,18.57,Eastern Mediterranean
6903765,2023-05-16T00:17:30,36.3411,13.715,454.2,465.6,14.3,38.897,Western Mediterranean
6902937,2023-05-16T02:14:30,37.1609,6.0086,110.2,113.0,14.197,38.178,Western Mediterranean
6903821,2023-05-16T03:06:20,36.8922,16.6324,,28.0,17.387,38.286,Western Mediterranean
6903821,2023-05-16T03:06:20,36.8922,16.6324,119.3,122.3,14.939,38.95,Western Mediterranean
6901284,2023-05-16T07:21:30,36.1895,-4.7929,364.9,374.0,,38.602,Western Mediterranean
6901284,2023-05-16T07:21:30,36.1895,-4.7929,385.7,395.3,13.57,38.597,Western Mediterranean
6903133,2023-05-16T11:56:30,41.6686,4.4302,178.6,183.1,13.612,38.545,Western Mediterranean
6903133,2023-05-16T11:56:30,41.6686,4.4302,165.6,169.7,13.617,38.536,Western Mediterranean
3902519,2023-05-16T12:06:00,46.9132,-4.3214,94.0,96.4,12.291,35.531,Western Mediterranean
7901066,2023-05-16T12:06:00,46.52,-3.4788,36.6,37.5,12.825,25.0,Western Mediterranean
6903090,2023-05-16T13:57:30,41.1378,6.853,245.4,251.5,13.595,38.542,Western Mediterranean
3902500,2023-05-16T18:04:20,40.6289,5.1857,,357.3,13.504,38.556,Western Mediterranean
6903821,2023-05-16T19:04:20,36.8616,16.629,121.8,124.8,14.949,38.953,Western Mediterranean
6903132,2023-05-16T20:58:30,41.0013,6.8841,299.3,306.8,13.641,38.587,Western Mediterranean
6903132,2023-05-16T20:58:30,41.0013,6.8841,83.1,85.2,14.106,38.252,Western Mediterranean
2903795,2023-05-16T21:57:30,40.8438,3.837,223.9,229.5,13.525,38.489,Western Mediterranean
1902605,2023-05-17T01:51:00,40.5965,5.363,114.0,116.9,13.924,38.286,Western Mediterranean
6903821,2023-05-17T03:00:20,36.8216,16.645,,80.2,15.254,38.833,Western Mediterranean
6903821,2023-05-17T03:00:20,36.8216,16.645,188.9,193.6,14.895,38.993,Western Mediterranean
6903821,2023-05-17T03:00:20,36.8216,16.645,93.4,95.7,15.038,38.879,Western Mediterranean
3902500,2023-05-17T06:00:20,40.5517,5.1951,229.4,235.1,13.52,38.537,Western Mediterranean
3902500,2023-05-17T06:00:20,40.5517,5.1951,163.3,167.4,13.601,38.404,Western Mediterranean
6903867,2023-05-17T06:54:00,42.5863,32.1475,95.5,97.9,8.814,21.017,Eastern Mediterranean
6903765,2023-05-17T08:03:30,36.321,13.8468,183.6,188.2,14.774,38.973,Western Mediterranean
6902848,2023-05-17T13:10:30,41.0947,17.7865,230.0,235.7,14.495,39.006,Adriatic
6902848,2023-05-17T13:10:30,41.0947,17.7865,164.9,169.0,14.647,39.012,Adriatic
6901278,2023-05-17T16:35:20,41.3668,6.9289,81.9,83.9,14.24,38.24,Western Mediterranean
3902500,2023-05-17T18:08:20,40.5178,5.1367,202.3,207.4,13.543,38.467,Western Mediterranean
3902500,2023-05-17T18:08:20,40.5178,5.1367,325.4,333.5,13.517,38.557,Western Mediterranean
1902605,2023-05-17T19:56:00,40.4506,5.3444,200.0,205.0,13.568,38.438,Western Mediterranean
6903132,2023-05-17T23:57:30,40.9807,6.9455,418.6,429.1,13.637,38.609,Western Mediterranean
6903090,2023-05-18T08:04:20,41.2038,6.7768,,291.7,13.635,38.438,Western Mediterranean
6903765,2023-05-18T08:07:30,36.3547,13.9402,,66.9,15.076,,Western Mediterranean
2903795,2023-05-18T09:59:30,40.7787,3.621,348.5,357.2,,,Western Mediterranean
3902500,2023-05-18T11:56:30,40.4988,5.0683,280.7,287.7,13.561,38.516,Western Mediterranean
6903090,2023-05-18T13:58:20,41.2132,6.766,366.3,375.5,,38.601,Western Mediterranean
6903821,2023-05-18T14:59:20,36.7486,16.6802,151.9,155.7,15.109,,Western Mediterranean
6903821,2023-05-18T14:59:20,36.7486,16.6802,266.1,272.8,14.689,38.967,Western Mediterranean
6903821,2023-05-18T14:59:20,36.7486,16.6802,,173.7,15.076,39.022,Western Mediterranean
2903795,2023-05-18T16:00:30,40.781,3.5808,194.2,199.1,13.484,38.433,Western Mediterranean
2903795,2023-05-18T16:00:30,40.781,3.5808,174.8,179.2,13.385,38.379,Western Mediterranean
6903133,2023-05-18T17:50:30,41.6693,4.315,6.5,6.7,15.661,38.389,Western Mediterranean
6903133,2023-05-18T17:50:30,41.6693,4.315,339.4,347.9,13.545,38.606,Western Mediterranean
6902850,2023-05-18T19:54:30,38.478,4.076,70.2,72.0,15.293,37.597,Western Mediterranean
6902850,2023-05-18T19:54:30,38.478,4.076,161.2,165.2,13.918,,Western Mediterranean
6902850,2023-05-18T19:54:30,38.478,4.076,325.8,333.9,13.94,38.677,Western Mediterranean
6903090,2023-05-18T20:02:20,41.2228,6.7549,116.5,119.4,13.808,38.419,Western Mediterranean
6903016,2023-05-18T22:54:30,38.5346,5.9948,171.6,175.9,13.964,38.48,Western Mediterranean
6903821,2023-05-18T23:04:20,36.737,16.6575,150.6,154.4,14.944,38.995,Western Mediterranean
6903765,2023-05-19T00:05:30,36.3979,13.9713,75.3,77.2,15.227,38.832,Western Mediterranean
6903132,2023-05-19T02:57:30,40.9546,6.973,405.4,415.5,13.645,38.608,Western Mediterranean
6903821,2023-05-19T03:00:20,36.7405,16.6656,224.4,230.0,14.81,38.986,Western Mediterranean
6903821,2023-05-19T03:00:20,36.7405,16.6656,268.5,275.2,,38.968,Western Mediterranean
3902467,2023-05-19T06:19:30,40.2843,3.4535,140.4,143.9,13.523,38.472,Western Mediterranean
6903821,2023-05-19T07:07:20,36.732,16.6856,147.5,151.2,14.993,38.999,Western Mediterranean
6903090,2023-05-19T07:59:20,41.2417,6.7331,190.7,195.5,13.554,,Western Mediterranean
6903821,2023-05-19T10:59:20,36.7145,16.6883,123.5,126.6,15.168,39.011,Western Mediterranean
6903765,2023-05-19T12:06:30,36.4337,13.9816,127.5,130.7,15.02,38.959,Western Mediterranean
3902519,2023-05-19T12:07:00,46.9155,-4.3029,37.4,38.3,12.574,35.509,Western Mediterranean
7901066,2023-05-19T12:09:00,46.5181,-3.4675,47.2,48.4,12.674,25.0,Western Mediterranean
1902605,2023-05-19T13:57:00,40.3217,5.111,201.9,206.9,,38.447,Western Mediterranean
1902605,2023-05-19T13:57:00,40.3217,5.111,53.6,54.9,15.37,,Western Mediterranean
6903765,2023-05-19T15:59:30,36.4514,13.9843,196.6,201.5,,38.939,Western Mediterranean
6903018,2023-05-19T16:58:30,39.4119,5.3739,5.5,5.6,18.464,37.185,Western Mediterranean
6903018,2023-05-19T16:58:30,39.4119,5.3739,251.6,257.9,13.878,38.585,Western Mediterranean
6903090,2023-05-19T20:02:20,41.2608,6.711,59.6,61.1,14.161,38.293,Western Mediterranean
6903064,2023-05-19T20:54:30,40.4815,2.9784,19.7,20.2,18.641,38.234,Western Mediterranean
6903133,2023-05-19T20:57:30,41.6166,4.4379,388.2,397.9,13.454,38.595,Western Mediterranean
6903820,2023-05-20T00:05:20,40.0228,12.9638,145.4,149.0,14.679,38.624,Adriatic
6903821,2023-05-20T03:05:20,36.7142,16.6972,73.9,75.7,15.297,38.818,Western Mediterranean
2903795,2023-05-20T04:01:30,40.8673,3.4402,419.0,429.5,13.626,38.618,Western Mediterranean
2903795,2023-05-20T04:01:30,40.8673,3.4402,327.4,335.6,13.656,38.599,Western Mediterranean
6903765,2023-05-20T04:04:30,36.497,14.0113,141.4,144.9,14.869,38.947,Western Mediterranean
